stem,bucket,orig_w,orig_h,clip_left_px,clip_top_px,clip_right_px,clip_bottom_px,max_clip_px,clip_frac,note,error
painting_humanart_10000000006594,704x1472,300,649,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006599,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006610,704x1472,300,611,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006625,704x1472,300,659,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006626,704x1472,300,639,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000000667,704x1472,352,694,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000000669,704x1472,377,900,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000000848,704x1472,371,731,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000000854,704x1472,355,703,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000001140,1472x704,270,108,20.1,0.0,0.0,0.0,20.1,0.0286,,
painting_humanart_1000000001141,1472x704,250,123,0.0,0.0,0.0,4.3,4.3,0.0062,,
painting_humanart_1000000001221,704x1472,609,1453,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000001596,704x1472,1600,3136,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000001600,704x1472,718,1503,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000001884,1472x704,984,394,93.0,0.0,14.6,0.0,93.0,0.1321,,
painting_humanart_1000000002155,704x1472,356,804,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002277,704x1472,1250,2500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002352,704x1472,1042,2458,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002356,704x1472,1250,3958,0.0,155.5,0.0,191.6,191.6,0.2722,,
painting_humanart_1000000002366,704x1472,1208,2708,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002371,704x1472,1104,3333,0.0,72.8,0.0,117.0,117.0,0.1661,,
painting_humanart_1000000002373,704x1472,833,2292,0.0,9.7,0.0,33.6,33.6,0.0477,,
painting_humanart_1000000002376,704x1472,1250,3542,0.0,41.9,0.0,72.6,72.6,0.1032,,
painting_humanart_1000000002387,704x1472,1280,2560,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002388,704x1472,1042,2500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002455,704x1472,990,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002460,704x1472,868,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002703,704x1472,1024,1988,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000002970,1472x704,1080,448,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000003589,1472x704,1080,498,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000003684,1472x704,1080,498,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000003686,1472x704,1080,498,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000003784,1472x704,1080,371,107.7,0.0,99.6,0.0,107.7,0.153,,
painting_humanart_1000000003899,1472x704,1080,503,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000004391,1472x704,1080,452,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000004622,1472x704,1080,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000004624,1472x704,1080,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000004651,1472x704,1080,447,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000004782,1472x704,1080,556,0.0,0.0,0.0,25.4,25.4,0.0361,,
painting_humanart_1000000004912,1472x704,1080,487,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005081,1472x704,1080,327,4.0,0.0,0.0,0.0,4.0,0.0057,,
painting_humanart_1000000005250,1472x704,1080,440,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005504,1472x704,1080,459,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005644,1472x704,1080,451,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005652,1472x704,1080,452,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005662,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005663,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005668,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005674,1472x704,1080,440,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005697,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005698,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005708,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005711,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005827,1472x704,1080,534,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005871,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005882,1472x704,1044,522,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005893,1472x704,950,486,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000005902,1472x704,1080,552,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000006485,1472x704,1080,468,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000006487,1472x704,1080,468,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000006591,1472x704,1080,493,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000006769,1472x704,1080,447,68.3,0.0,91.3,0.0,91.3,0.1297,,
painting_humanart_1000000006805,1472x704,940,406,13.1,0.0,75.5,0.0,75.5,0.1072,,
painting_humanart_1000000006980,1472x704,1080,560,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000007682,1472x704,1080,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000008396,1472x704,1080,452,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000008397,1472x704,1080,459,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000008416,1472x704,1080,459,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000008417,1472x704,1080,452,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_1000000008498,1472x704,1080,459,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000039,1472x704,1024,533,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000118,1472x704,3000,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000121,1472x704,3000,1454,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000130,1472x704,3000,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000134,1472x704,3000,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000208,1472x704,1800,927,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000445,1472x704,1600,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000461,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000474,1472x704,1920,957,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000478,1472x704,1920,994,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000480,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000482,1472x704,1600,790,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000485,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000490,1472x704,1920,969,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000624,1472x704,1280,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000628,1472x704,1280,648,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000633,1472x704,1280,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000644,1472x704,1280,583,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000646,1472x704,1280,613,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000648,1472x704,1280,605,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000658,1472x704,1280,669,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000688,1472x704,1600,832,0.0,0.0,0.0,14.0,14.0,0.0198,,
painting_humanart_2000000000701,1472x704,1600,802,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000703,1472x704,1600,646,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000707,1472x704,1600,832,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000712,1472x704,1600,832,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000716,1472x704,1600,810,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000718,1472x704,1600,786,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000727,1472x704,1600,781,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000733,1472x704,1600,744,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000739,1472x704,1600,832,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000756,1472x704,1024,474,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000757,1472x704,1600,755,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000806,1472x704,1024,452,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000811,1472x704,1024,442,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000816,1472x704,1000,472,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000000818,1472x704,1024,489,0.0,0.0,1.2,0.0,1.2,0.0017,,
painting_humanart_2000000001278,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001280,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001281,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001282,1472x704,1920,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001332,1472x704,900,333,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001585,1472x704,1200,625,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001600,1472x704,1403,720,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001615,1472x704,1500,783,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001622,1472x704,2047,1030,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001629,1472x704,2462,1146,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001633,1472x704,1360,688,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001647,704x1472,970,2040,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000001996,1472x704,1280,589,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002242,704x1472,945,2047,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002303,1472x704,1600,828,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002489,1472x704,1024,512,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002498,1472x704,1024,512,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002500,1472x704,1024,512,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002509,1472x704,3267,1350,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002510,1472x704,2000,890,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002514,1472x704,1920,747,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002515,1472x704,1920,747,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002516,1472x704,1600,623,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002569,1472x704,1000,471,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002650,1472x704,1280,653,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002783,1472x704,1024,534,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002798,704x1472,1280,2782,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002812,1472x704,1280,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002854,1472x704,1600,832,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002876,1472x704,1280,630,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002890,704x1472,1024,2043,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000002915,1472x704,1024,442,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003040,704x1472,400,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003056,1472x704,1280,617,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003154,1472x704,1280,614,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003157,1472x704,1280,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003184,1472x704,1000,500,0.0,0.0,0.0,5.7,5.7,0.0081,,
painting_humanart_2000000003186,1472x704,1000,500,0.0,0.0,0.0,16.0,16.0,0.0227,,
painting_humanart_2000000003190,1472x704,1000,455,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003219,1472x704,640,309,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003261,1472x704,1370,583,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000012,704x1472,479,950,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000048,1472x704,640,316,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000069,704x1472,640,1283,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000086,704x1472,234,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000095,704x1472,255,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000099,704x1472,240,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000104,704x1472,248,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000111,704x1472,296,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000116,704x1472,221,600,0.0,0.0,0.0,10.1,10.1,0.0143,,
painting_humanart_6000000000119,704x1472,195,600,0.0,0.0,0.0,105.3,105.3,0.1495,,
painting_humanart_6000000000120,704x1472,196,600,0.0,0.0,0.0,79.9,79.9,0.1135,,
painting_humanart_6000000000133,704x1472,269,600,0.0,0.0,0.0,44.0,44.0,0.0625,,
painting_humanart_6000000000141,704x1472,195,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000280,1472x704,1703,771,16.3,0.0,0.0,0.0,16.3,0.0232,,
painting_humanart_6000000000319,1472x704,1200,543,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000326,704x1472,370,900,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000382,704x1472,1458,3508,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000411,704x1472,1367,3206,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000569,1472x704,4888,2228,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000585,704x1472,999,1920,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000745,704x1472,1448,3287,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000799,1472x704,3051,1590,0.0,0.0,0.0,24.4,24.4,0.0347,,
painting_humanart_6000000000993,704x1472,341,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001128,1472x704,849,412,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001320,704x1472,341,787,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001466,704x1472,1827,3500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001834,704x1472,600,1365,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001873,704x1472,1261,4000,0.0,0.0,0.0,20.5,20.5,0.0291,,
painting_humanart_6000000001874,704x1472,1267,4000,0.0,0.0,0.0,15.0,15.0,0.0213,,
painting_humanart_6000000001895,704x1472,768,1773,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001942,704x1472,2083,4013,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000001990,704x1472,383,768,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002006,704x1472,722,1900,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002100,1472x704,1272,627,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002113,1472x704,600,263,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002354,704x1472,558,1366,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002416,704x1472,1224,2724,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002628,704x1472,2470,5032,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002658,704x1472,1757,5052,0.0,0.0,0.0,161.3,161.3,0.2291,,
painting_humanart_6000000002704,704x1472,187,446,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000002915,1472x704,956,425,0.0,0.0,44.0,0.0,44.0,0.0625,,
painting_humanart_6000000003162,704x1472,910,1861,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003302,1472x704,3616,1710,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003347,704x1472,1195,2381,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003419,704x1472,273,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003425,704x1472,261,599,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003438,1472x704,900,464,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003464,1472x704,2960,1144,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003495,704x1472,1792,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000003574,704x1472,267,599,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000041,704x1472,161,500,0.0,0.0,0.0,25.0,25.0,0.0355,,
painting_humanart_9000000000072,704x1472,211,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000089,704x1472,180,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000092,704x1472,239,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000094,704x1472,249,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000097,704x1472,191,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000105,704x1472,231,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000109,704x1472,252,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000110,704x1472,258,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000116,704x1472,258,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000119,704x1472,253,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000124,704x1472,255,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000130,704x1472,236,499,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000186,704x1472,247,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000190,704x1472,254,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000198,704x1472,260,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000200,704x1472,175,500,0.0,0.0,0.0,97.4,97.4,0.1384,,
painting_humanart_9000000000203,704x1472,257,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000219,704x1472,240,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000226,704x1472,251,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000227,704x1472,257,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000249,704x1472,255,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000487,704x1472,236,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000494,704x1472,240,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000503,704x1472,227,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000519,704x1472,234,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000527,704x1472,235,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000544,704x1472,212,500,0.0,0.0,0.0,57.8,57.8,0.0822,,
painting_humanart_9000000000549,704x1472,242,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000551,704x1472,253,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000577,704x1472,256,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000578,704x1472,155,500,0.0,0.0,0.0,318.2,318.2,0.452,,
painting_humanart_9000000000585,704x1472,173,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000608,704x1472,208,500,0.0,0.0,0.0,12.2,12.2,0.0173,,
painting_humanart_9000000000676,704x1472,231,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000692,704x1472,190,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000788,704x1472,198,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000969,704x1472,246,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000991,704x1472,232,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000992,704x1472,248,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000993,704x1472,250,500,1.3,0.0,1.3,0.0,1.3,0.0018,,
painting_humanart_9000000000998,704x1472,235,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000000999,704x1472,243,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001002,704x1472,197,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001003,704x1472,215,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001004,704x1472,198,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001008,704x1472,193,500,0.0,11.9,0.0,0.0,11.9,0.0168,,
painting_humanart_9000000001009,704x1472,261,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001011,704x1472,193,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001012,704x1472,232,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001019,704x1472,202,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001052,704x1472,202,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001055,704x1472,237,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001095,704x1472,185,500,0.0,28.5,0.0,0.0,28.5,0.0405,,
painting_humanart_9000000001099,1472x704,500,201,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001134,704x1472,192,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001135,704x1472,258,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001136,704x1472,254,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001203,704x1472,218,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001220,704x1472,240,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001268,704x1472,225,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001270,704x1472,217,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001278,704x1472,159,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001340,704x1472,1393,4854,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001353,704x1472,2831,6027,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001376,704x1472,1885,4079,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001380,704x1472,368,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001388,704x1472,340,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001401,704x1472,374,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001404,704x1472,2658,5384,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001407,704x1472,455,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001408,704x1472,405,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001410,704x1472,434,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001428,704x1472,396,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001431,704x1472,340,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001436,704x1472,389,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001440,704x1472,599,1453,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001455,704x1472,517,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001459,704x1472,183,768,0.0,94.7,0.0,468.4,468.4,0.6653,,
painting_humanart_9000000001461,704x1472,298,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001463,704x1472,360,1000,0.0,0.0,0.0,87.1,87.1,0.1237,,
painting_humanart_9000000001464,704x1472,436,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001466,1472x704,1000,476,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001469,704x1472,411,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001478,704x1472,434,1000,0.0,0.0,0.0,50.8,50.8,0.0721,,
painting_humanart_9000000001485,704x1472,369,768,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_9000000001486,704x1472,1000,3295,0.0,0.0,0.0,122.4,122.4,0.1738,,
