path,filename,stem,extension,ok,format,mode,width,height,aspect_ratio,pixel_count,error
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003374.jpg,sculpture_humanart_14000000003374.jpg,sculpture_humanart_14000000003374,.jpg,True,JPEG,RGB,1715,2400,0.7145833333333333,4116000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003393.jpg,sculpture_humanart_14000000003393.jpg,sculpture_humanart_14000000003393,.jpg,True,JPEG,RGB,2400,1600,1.5,3840000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003409.jpg,sculpture_humanart_14000000003409.jpg,sculpture_humanart_14000000003409,.jpg,True,JPEG,RGB,1600,2400,0.6666666666666666,3840000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003502.jpg,sculpture_humanart_14000000003502.jpg,sculpture_humanart_14000000003502,.jpg,True,JPEG,RGB,1600,2400,0.6666666666666666,3840000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003512.jpg,sculpture_humanart_14000000003512.jpg,sculpture_humanart_14000000003512,.jpg,True,JPEG,RGB,1600,2400,0.6666666666666666,3840000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003513.jpg,sculpture_humanart_14000000003513.jpg,sculpture_humanart_14000000003513,.jpg,True,JPEG,RGB,1600,2400,0.6666666666666666,3840000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003534.jpg,sculpture_humanart_14000000003534.jpg,sculpture_humanart_14000000003534,.jpg,True,JPEG,RGB,1799,2399,0.7498957899124635,4315801,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003536.jpg,sculpture_humanart_14000000003536.jpg,sculpture_humanart_14000000003536,.jpg,True,JPEG,RGB,1799,2399,0.7498957899124635,4315801,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003550.jpg,sculpture_humanart_14000000003550.jpg,sculpture_humanart_14000000003550,.jpg,True,JPEG,RGB,1530,2400,0.6375,3672000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003553.jpg,sculpture_humanart_14000000003553.jpg,sculpture_humanart_14000000003553,.jpg,True,JPEG,RGB,1799,2399,0.7498957899124635,4315801,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003571.jpg,sculpture_humanart_14000000003571.jpg,sculpture_humanart_14000000003571,.jpg,True,JPEG,RGB,1327,1740,0.7626436781609195,2308980,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003578.jpg,sculpture_humanart_14000000003578.jpg,sculpture_humanart_14000000003578,.jpg,True,JPEG,RGB,1712,1944,0.8806584362139918,3328128,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003641.jpg,sculpture_humanart_14000000003641.jpg,sculpture_humanart_14000000003641,.jpg,True,JPEG,RGB,3000,4000,0.75,12000000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003642.jpg,sculpture_humanart_14000000003642.jpg,sculpture_humanart_14000000003642,.jpg,True,JPEG,RGB,2000,3000,0.6666666666666666,6000000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003644.jpg,sculpture_humanart_14000000003644.jpg,sculpture_humanart_14000000003644,.jpg,True,JPEG,RGB,550,413,1.3317191283292977,227150,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003647.jpg,sculpture_humanart_14000000003647.jpg,sculpture_humanart_14000000003647,.jpg,True,JPEG,RGB,376,500,0.752,188000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003648.jpg,sculpture_humanart_14000000003648.jpg,sculpture_humanart_14000000003648,.jpg,True,JPEG,RGB,652,435,1.4988505747126437,283620,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003649.jpg,sculpture_humanart_14000000003649.jpg,sculpture_humanart_14000000003649,.jpg,True,JPEG,RGB,900,1455,0.6185567010309279,1309500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003650.jpg,sculpture_humanart_14000000003650.jpg,sculpture_humanart_14000000003650,.jpg,True,JPEG,RGB,810,1080,0.75,874800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003651.jpg,sculpture_humanart_14000000003651.jpg,sculpture_humanart_14000000003651,.jpg,True,JPEG,RGB,208,321,0.6479750778816199,66768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003652.jpg,sculpture_humanart_14000000003652.jpg,sculpture_humanart_14000000003652,.jpg,True,JPEG,RGB,739,500,1.478,369500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003654.jpg,sculpture_humanart_14000000003654.jpg,sculpture_humanart_14000000003654,.jpg,True,JPEG,RGB,900,818,1.1002444987775062,736200,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003655.jpg,sculpture_humanart_14000000003655.jpg,sculpture_humanart_14000000003655,.jpg,True,JPEG,RGB,750,750,1.0,562500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003656.jpg,sculpture_humanart_14000000003656.jpg,sculpture_humanart_14000000003656,.jpg,True,JPEG,RGB,1000,667,1.4992503748125936,667000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003658.jpg,sculpture_humanart_14000000003658.jpg,sculpture_humanart_14000000003658,.jpg,True,JPEG,RGB,780,926,0.8423326133909287,722280,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003660.jpg,sculpture_humanart_14000000003660.jpg,sculpture_humanart_14000000003660,.jpg,True,JPEG,RGB,1024,576,1.7777777777777777,589824,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003661.jpg,sculpture_humanart_14000000003661.jpg,sculpture_humanart_14000000003661,.jpg,True,JPEG,RGB,273,340,0.8029411764705883,92820,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003665.jpg,sculpture_humanart_14000000003665.jpg,sculpture_humanart_14000000003665,.jpg,True,JPEG,RGB,848,562,1.508896797153025,476576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003666.jpg,sculpture_humanart_14000000003666.jpg,sculpture_humanart_14000000003666,.jpg,True,JPEG,RGB,500,667,0.7496251874062968,333500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003667.jpg,sculpture_humanart_14000000003667.jpg,sculpture_humanart_14000000003667,.jpg,True,JPEG,RGB,5472,3648,1.5,19961856,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003668.jpg,sculpture_humanart_14000000003668.jpg,sculpture_humanart_14000000003668,.jpg,True,JPEG,RGB,880,760,1.1578947368421053,668800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003670.jpg,sculpture_humanart_14000000003670.jpg,sculpture_humanart_14000000003670,.jpg,True,JPEG,RGB,885,500,1.77,442500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003671.jpg,sculpture_humanart_14000000003671.jpg,sculpture_humanart_14000000003671,.jpg,True,JPEG,RGB,303,400,0.7575,121200,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003672.jpg,sculpture_humanart_14000000003672.jpg,sculpture_humanart_14000000003672,.jpg,True,JPEG,RGB,960,640,1.5,614400,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003673.jpg,sculpture_humanart_14000000003673.jpg,sculpture_humanart_14000000003673,.jpg,True,JPEG,RGB,800,420,1.9047619047619047,336000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003674.jpg,sculpture_humanart_14000000003674.jpg,sculpture_humanart_14000000003674,.jpg,True,JPEG,RGB,780,926,0.8423326133909287,722280,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003675.jpg,sculpture_humanart_14000000003675.jpg,sculpture_humanart_14000000003675,.jpg,True,JPEG,RGB,375,312,1.2019230769230769,117000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003676.jpg,sculpture_humanart_14000000003676.jpg,sculpture_humanart_14000000003676,.jpg,True,JPEG,RGB,500,500,1.0,250000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003678.jpg,sculpture_humanart_14000000003678.jpg,sculpture_humanart_14000000003678,.jpg,True,JPEG,RGB,750,953,0.7869884575026233,714750,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003680.jpg,sculpture_humanart_14000000003680.jpg,sculpture_humanart_14000000003680,.jpg,True,JPEG,RGB,1200,800,1.5,960000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003681.jpg,sculpture_humanart_14000000003681.jpg,sculpture_humanart_14000000003681,.jpg,True,JPEG,RGB,1024,683,1.499267935578331,699392,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003682.jpg,sculpture_humanart_14000000003682.jpg,sculpture_humanart_14000000003682,.jpg,True,JPEG,RGB,220,421,0.5225653206650831,92620,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003683.jpg,sculpture_humanart_14000000003683.jpg,sculpture_humanart_14000000003683,.jpg,True,JPEG,RGB,1752,2163,0.8099861303744799,3789576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003684.jpg,sculpture_humanart_14000000003684.jpg,sculpture_humanart_14000000003684,.jpg,True,JPEG,RGB,1670,940,1.7765957446808511,1569800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003685.jpg,sculpture_humanart_14000000003685.jpg,sculpture_humanart_14000000003685,.jpg,True,JPEG,RGB,465,800,0.58125,372000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003686.jpg,sculpture_humanart_14000000003686.jpg,sculpture_humanart_14000000003686,.jpg,True,JPEG,RGB,290,435,0.6666666666666666,126150,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003687.jpg,sculpture_humanart_14000000003687.jpg,sculpture_humanart_14000000003687,.jpg,True,JPEG,RGB,220,370,0.5945945945945946,81400,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003688.jpg,sculpture_humanart_14000000003688.jpg,sculpture_humanart_14000000003688,.jpg,True,JPEG,RGB,960,1200,0.8,1152000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003690.jpg,sculpture_humanart_14000000003690.jpg,sculpture_humanart_14000000003690,.jpg,True,JPEG,RGB,960,640,1.5,614400,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003691.jpg,sculpture_humanart_14000000003691.jpg,sculpture_humanart_14000000003691,.jpg,True,JPEG,RGB,338,450,0.7511111111111111,152100,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003693.jpg,sculpture_humanart_14000000003693.jpg,sculpture_humanart_14000000003693,.jpg,True,JPEG,RGB,1800,1800,1.0,3240000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003694.jpg,sculpture_humanart_14000000003694.jpg,sculpture_humanart_14000000003694,.jpg,True,JPEG,RGB,290,435,0.6666666666666666,126150,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003696.jpg,sculpture_humanart_14000000003696.jpg,sculpture_humanart_14000000003696,.jpg,True,JPEG,RGB,200,239,0.8368200836820083,47800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003698.jpg,sculpture_humanart_14000000003698.jpg,sculpture_humanart_14000000003698,.jpg,True,JPEG,RGB,640,336,1.9047619047619047,215040,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003699.jpg,sculpture_humanart_14000000003699.jpg,sculpture_humanart_14000000003699,.jpg,True,JPEG,RGB,780,926,0.8423326133909287,722280,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003700.jpg,sculpture_humanart_14000000003700.jpg,sculpture_humanart_14000000003700,.jpg,True,JPEG,RGB,652,435,1.4988505747126437,283620,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003702.jpg,sculpture_humanart_14000000003702.jpg,sculpture_humanart_14000000003702,.jpg,True,JPEG,RGB,510,600,0.85,306000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003704.jpg,sculpture_humanart_14000000003704.jpg,sculpture_humanart_14000000003704,.jpg,True,JPEG,RGB,604,340,1.776470588235294,205360,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003706.jpg,sculpture_humanart_14000000003706.jpg,sculpture_humanart_14000000003706,.jpg,True,JPEG,RGB,224,400,0.56,89600,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003707.jpg,sculpture_humanart_14000000003707.jpg,sculpture_humanart_14000000003707,.jpg,True,JPEG,RGB,264,325,0.8123076923076923,85800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003708.jpg,sculpture_humanart_14000000003708.jpg,sculpture_humanart_14000000003708,.jpg,True,JPEG,RGB,780,926,0.8423326133909287,722280,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003709.jpg,sculpture_humanart_14000000003709.jpg,sculpture_humanart_14000000003709,.jpg,True,JPEG,RGB,326,240,1.3583333333333334,78240,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003714.jpg,sculpture_humanart_14000000003714.jpg,sculpture_humanart_14000000003714,.jpg,True,JPEG,RGB,721,1042,0.6919385796545106,751282,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003715.jpg,sculpture_humanart_14000000003715.jpg,sculpture_humanart_14000000003715,.jpg,True,JPEG,RGB,1110,1700,0.6529411764705882,1887000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003716.jpg,sculpture_humanart_14000000003716.jpg,sculpture_humanart_14000000003716,.jpg,True,JPEG,RGB,736,1096,0.6715328467153284,806656,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003718.jpg,sculpture_humanart_14000000003718.jpg,sculpture_humanart_14000000003718,.jpg,True,JPEG,RGB,600,581,1.0327022375215147,348600,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003719.jpg,sculpture_humanart_14000000003719.jpg,sculpture_humanart_14000000003719,.jpg,True,JPEG,RGB,622,1024,0.607421875,636928,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003722.jpg,sculpture_humanart_14000000003722.jpg,sculpture_humanart_14000000003722,.jpg,True,JPEG,RGB,450,733,0.6139154160982264,329850,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003724.jpg,sculpture_humanart_14000000003724.jpg,sculpture_humanart_14000000003724,.jpg,True,JPEG,RGB,736,981,0.7502548419979612,722016,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003725.jpg,sculpture_humanart_14000000003725.jpg,sculpture_humanart_14000000003725,.jpg,True,JPEG,RGB,1280,985,1.299492385786802,1260800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003726.jpg,sculpture_humanart_14000000003726.jpg,sculpture_humanart_14000000003726,.jpg,True,JPEG,RGB,320,535,0.5981308411214953,171200,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003727.jpg,sculpture_humanart_14000000003727.jpg,sculpture_humanart_14000000003727,.jpg,True,JPEG,RGB,876,539,1.6252319109461966,472164,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003728.jpg,sculpture_humanart_14000000003728.jpg,sculpture_humanart_14000000003728,.jpg,True,JPEG,RGB,1600,2404,0.6655574043261231,3846400,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003731.jpg,sculpture_humanart_14000000003731.jpg,sculpture_humanart_14000000003731,.jpg,True,JPEG,RGB,1920,1384,1.3872832369942196,2657280,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003732.jpg,sculpture_humanart_14000000003732.jpg,sculpture_humanart_14000000003732,.jpg,True,JPEG,RGB,2448,3264,0.75,7990272,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003733.jpg,sculpture_humanart_14000000003733.jpg,sculpture_humanart_14000000003733,.jpg,True,JPEG,RGB,521,750,0.6946666666666667,390750,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003734.jpg,sculpture_humanart_14000000003734.jpg,sculpture_humanart_14000000003734,.jpg,True,JPEG,RGB,564,858,0.6573426573426573,483912,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003735.jpg,sculpture_humanart_14000000003735.jpg,sculpture_humanart_14000000003735,.jpg,True,JPEG,RGB,1600,1200,1.3333333333333333,1920000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003738.jpg,sculpture_humanart_14000000003738.jpg,sculpture_humanart_14000000003738,.jpg,True,JPEG,RGB,650,975,0.6666666666666666,633750,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003740.jpg,sculpture_humanart_14000000003740.jpg,sculpture_humanart_14000000003740,.jpg,True,JPEG,RGB,768,768,1.0,589824,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003741.jpg,sculpture_humanart_14000000003741.jpg,sculpture_humanart_14000000003741,.jpg,True,JPEG,RGB,412,550,0.7490909090909091,226600,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003742.jpg,sculpture_humanart_14000000003742.jpg,sculpture_humanart_14000000003742,.jpg,True,JPEG,RGB,2496,3632,0.6872246696035242,9065472,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003743.jpg,sculpture_humanart_14000000003743.jpg,sculpture_humanart_14000000003743,.jpg,True,JPEG,RGB,1000,1500,0.6666666666666666,1500000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003745.jpg,sculpture_humanart_14000000003745.jpg,sculpture_humanart_14000000003745,.jpg,True,JPEG,RGB,655,1390,0.4712230215827338,910450,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003746.jpg,sculpture_humanart_14000000003746.jpg,sculpture_humanart_14000000003746,.jpg,True,JPEG,RGB,721,935,0.7711229946524064,674135,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003749.jpg,sculpture_humanart_14000000003749.jpg,sculpture_humanart_14000000003749,.jpg,True,JPEG,RGB,821,1300,0.6315384615384615,1067300,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003751.jpg,sculpture_humanart_14000000003751.jpg,sculpture_humanart_14000000003751,.jpg,True,JPEG,RGB,2554,5325,0.4796244131455399,13600050,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003752.jpg,sculpture_humanart_14000000003752.jpg,sculpture_humanart_14000000003752,.jpg,True,JPEG,RGB,760,1013,0.7502467917077986,769880,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003753.jpg,sculpture_humanart_14000000003753.jpg,sculpture_humanart_14000000003753,.jpg,True,JPEG,RGB,960,1280,0.75,1228800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003754.jpg,sculpture_humanart_14000000003754.jpg,sculpture_humanart_14000000003754,.jpg,True,JPEG,RGB,600,585,1.0256410256410255,351000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003755.jpg,sculpture_humanart_14000000003755.jpg,sculpture_humanart_14000000003755,.jpg,True,JPEG,RGB,3744,5616,0.6666666666666666,21026304,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003756.jpg,sculpture_humanart_14000000003756.jpg,sculpture_humanart_14000000003756,.jpg,True,JPEG,RGB,506,900,0.5622222222222222,455400,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003757.jpg,sculpture_humanart_14000000003757.jpg,sculpture_humanart_14000000003757,.jpg,True,JPEG,RGB,451,341,1.3225806451612903,153791,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003758.jpg,sculpture_humanart_14000000003758.jpg,sculpture_humanart_14000000003758,.jpg,True,JPEG,RGB,611,800,0.76375,488800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003759.jpg,sculpture_humanart_14000000003759.jpg,sculpture_humanart_14000000003759,.jpg,True,JPEG,RGB,640,406,1.5763546798029557,259840,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003762.jpg,sculpture_humanart_14000000003762.jpg,sculpture_humanart_14000000003762,.jpg,True,JPEG,RGB,800,450,1.7777777777777777,360000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003763.jpg,sculpture_humanart_14000000003763.jpg,sculpture_humanart_14000000003763,.jpg,True,JPEG,RGB,1024,685,1.494890510948905,701440,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003765.jpg,sculpture_humanart_14000000003765.jpg,sculpture_humanart_14000000003765,.jpg,True,JPEG,RGB,3024,3024,1.0,9144576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003767.jpg,sculpture_humanart_14000000003767.jpg,sculpture_humanart_14000000003767,.jpg,True,JPEG,RGB,1024,727,1.4085281980742779,744448,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003768.jpg,sculpture_humanart_14000000003768.jpg,sculpture_humanart_14000000003768,.jpg,True,JPEG,RGB,800,450,1.7777777777777777,360000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003770.jpg,sculpture_humanart_14000000003770.jpg,sculpture_humanart_14000000003770,.jpg,True,JPEG,RGB,640,480,1.3333333333333333,307200,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003771.jpg,sculpture_humanart_14000000003771.jpg,sculpture_humanart_14000000003771,.jpg,True,JPEG,RGB,800,819,0.9768009768009768,655200,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003772.jpg,sculpture_humanart_14000000003772.jpg,sculpture_humanart_14000000003772,.jpg,True,JPEG,RGB,800,450,1.7777777777777777,360000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003775.jpg,sculpture_humanart_14000000003775.jpg,sculpture_humanart_14000000003775,.jpg,True,JPEG,RGB,1200,1800,0.6666666666666666,2160000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003776.jpg,sculpture_humanart_14000000003776.jpg,sculpture_humanart_14000000003776,.jpg,True,JPEG,RGB,1400,1050,1.3333333333333333,1470000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003778.jpg,sculpture_humanart_14000000003778.jpg,sculpture_humanart_14000000003778,.jpg,True,JPEG,RGB,1800,2402,0.7493755203996669,4323600,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003780.jpg,sculpture_humanart_14000000003780.jpg,sculpture_humanart_14000000003780,.jpg,True,JPEG,RGB,775,1200,0.6458333333333334,930000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\sculpture_humanart_14000000003781.jpg,sculpture_humanart_14000000003781.jpg,sculpture_humanart_14000000003781,.jpg,True,JPEG,RGB,855,1200,0.7125,1026000,
